workspace_id,workspace_name,capacity_name,report_id,report_name,report_total_pages,page_id,page_name,page_ordinal,view_date,view_count,unique_users,avg_dwell_seconds,top_persona
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p010,STUDY-303 — Vital Signs Trends,11,2026-04-06,1,1,14.4,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p011,STUDY-303 — ECG Findings,12,2026-04-06,1,1,18.6,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p012,STUDY-303 — Pharmacokinetics,13,2026-04-06,1,1,16.0,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p013,STUDY-303 — Dose Modifications,14,2026-04-06,1,1,9.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p014,STUDY-303 — Discontinuations,15,2026-04-06,2,1,15.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p017,STUDY-303 — Patient Disposition,18,2026-04-06,3,1,21.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p018,STUDY-303 — Cohort Comparison,19,2026-04-06,1,1,11.8,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p019,STUDY-303 — Efficacy Primary Endpoint,20,2026-04-06,1,1,15.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p000,STUDY-303 — Study Overview,1,2026-04-07,2,1,15.5,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p001,STUDY-303 — Enrollment Funnel,2,2026-04-07,4,1,28.6,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p002,STUDY-303 — Site Performance,3,2026-04-07,1,1,19.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p003,STUDY-303 — Screen Fail Reasons,4,2026-04-07,38,4,78.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p004,STUDY-303 — Protocol Deviations,5,2026-04-07,7,2,21.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p005,STUDY-303 — Adverse Events Summary,6,2026-04-07,2,1,28.4,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p006,STUDY-303 — Serious Adverse Events,7,2026-04-07,13,3,44.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p008,STUDY-303 — Concomitant Medications,9,2026-04-07,3,1,8.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p009,STUDY-303 — Lab Out-of-Range,10,2026-04-07,2,1,14.5,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p010,STUDY-303 — Vital Signs Trends,11,2026-04-07,3,1,4.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p012,STUDY-303 — Pharmacokinetics,13,2026-04-07,2,1,6.6,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p017,STUDY-303 — Patient Disposition,18,2026-04-07,2,1,10.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p019,STUDY-303 — Efficacy Primary Endpoint,20,2026-04-07,2,1,6.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p021,STUDY-303 — Tumor Response (RECIST),22,2026-04-07,2,1,18.1,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p000,STUDY-303 — Study Overview,1,2026-04-08,2,1,8.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p001,STUDY-303 — Enrollment Funnel,2,2026-04-08,6,2,15.0,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p002,STUDY-303 — Site Performance,3,2026-04-08,2,1,13.9,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p003,STUDY-303 — Screen Fail Reasons,4,2026-04-08,26,4,69.1,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p004,STUDY-303 — Protocol Deviations,5,2026-04-08,8,2,26.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p005,STUDY-303 — Adverse Events Summary,6,2026-04-08,8,2,27.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p006,STUDY-303 — Serious Adverse Events,7,2026-04-08,16,3,19.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p007,STUDY-303 — SUSAR Tracking,8,2026-04-08,2,1,14.9,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p008,STUDY-303 — Concomitant Medications,9,2026-04-08,1,1,17.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p009,STUDY-303 — Lab Out-of-Range,10,2026-04-08,2,1,26.1,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p010,STUDY-303 — Vital Signs Trends,11,2026-04-08,1,1,19.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p011,STUDY-303 — ECG Findings,12,2026-04-08,1,1,16.4,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p012,STUDY-303 — Pharmacokinetics,13,2026-04-08,2,1,4.1,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p014,STUDY-303 — Discontinuations,15,2026-04-08,1,1,7.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p015,STUDY-303 — Demographics,16,2026-04-08,1,1,12.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p017,STUDY-303 — Patient Disposition,18,2026-04-08,2,1,12.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p018,STUDY-303 — Cohort Comparison,19,2026-04-08,2,1,15.9,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p019,STUDY-303 — Efficacy Primary Endpoint,20,2026-04-08,2,1,13.4,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p020,STUDY-303 — Efficacy Secondary Endpoints,21,2026-04-08,1,1,16.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p000,STUDY-303 — Study Overview,1,2026-04-09,4,1,33.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p001,STUDY-303 — Enrollment Funnel,2,2026-04-09,8,2,16.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p002,STUDY-303 — Site Performance,3,2026-04-09,7,2,27.8,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p003,STUDY-303 — Screen Fail Reasons,4,2026-04-09,50,5,70.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p004,STUDY-303 — Protocol Deviations,5,2026-04-09,10,2,29.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p005,STUDY-303 — Adverse Events Summary,6,2026-04-09,4,1,36.7,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p006,STUDY-303 — Serious Adverse Events,7,2026-04-09,15,3,36.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p008,STUDY-303 — Concomitant Medications,9,2026-04-09,1,1,25.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p009,STUDY-303 — Lab Out-of-Range,10,2026-04-09,3,1,23.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p010,STUDY-303 — Vital Signs Trends,11,2026-04-09,1,1,11.8,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p011,STUDY-303 — ECG Findings,12,2026-04-09,3,1,28.8,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p012,STUDY-303 — Pharmacokinetics,13,2026-04-09,2,1,26.6,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p013,STUDY-303 — Dose Modifications,14,2026-04-09,2,1,23.4,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p015,STUDY-303 — Demographics,16,2026-04-09,1,1,6.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p016,STUDY-303 — Baseline Characteristics,17,2026-04-09,1,1,20.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p017,STUDY-303 — Patient Disposition,18,2026-04-09,2,1,19.6,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p018,STUDY-303 — Cohort Comparison,19,2026-04-09,1,1,26.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p019,STUDY-303 — Efficacy Primary Endpoint,20,2026-04-09,1,1,13.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p021,STUDY-303 — Tumor Response (RECIST),22,2026-04-09,1,1,20.1,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p000,STUDY-303 — Study Overview,1,2026-04-10,7,2,22.0,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p001,STUDY-303 — Enrollment Funnel,2,2026-04-10,7,2,24.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p002,STUDY-303 — Site Performance,3,2026-04-10,4,1,26.8,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p003,STUDY-303 — Screen Fail Reasons,4,2026-04-10,38,4,76.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p004,STUDY-303 — Protocol Deviations,5,2026-04-10,7,2,27.0,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p005,STUDY-303 — Adverse Events Summary,6,2026-04-10,6,2,32.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p006,STUDY-303 — Serious Adverse Events,7,2026-04-10,12,2,48.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p007,STUDY-303 — SUSAR Tracking,8,2026-04-10,1,1,18.6,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p008,STUDY-303 — Concomitant Medications,9,2026-04-10,2,1,16.6,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p009,STUDY-303 — Lab Out-of-Range,10,2026-04-10,2,1,23.5,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p010,STUDY-303 — Vital Signs Trends,11,2026-04-10,3,1,20.3,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p011,STUDY-303 — ECG Findings,12,2026-04-10,2,1,27.4,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p013,STUDY-303 — Dose Modifications,14,2026-04-10,2,1,16.8,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p014,STUDY-303 — Discontinuations,15,2026-04-10,1,1,7.4,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p015,STUDY-303 — Demographics,16,2026-04-10,1,1,6.0,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p016,STUDY-303 — Baseline Characteristics,17,2026-04-10,2,1,22.6,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p018,STUDY-303 — Cohort Comparison,19,2026-04-10,1,1,8.7,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p019,STUDY-303 — Efficacy Primary Endpoint,20,2026-04-10,1,1,13.1,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p020,STUDY-303 — Efficacy Secondary Endpoints,21,2026-04-10,1,1,8.4,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p021,STUDY-303 — Tumor Response (RECIST),22,2026-04-10,1,1,11.2,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p000,STUDY-303 — Study Overview,1,2026-04-11,1,1,13.4,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p001,STUDY-303 — Enrollment Funnel,2,2026-04-11,3,1,21.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p002,STUDY-303 — Site Performance,3,2026-04-11,2,1,13.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p003,STUDY-303 — Screen Fail Reasons,4,2026-04-11,5,2,75.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p004,STUDY-303 — Protocol Deviations,5,2026-04-11,2,1,34.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p006,STUDY-303 — Serious Adverse Events,7,2026-04-11,4,1,34.8,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p009,STUDY-303 — Lab Out-of-Range,10,2026-04-11,1,1,24.7,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p011,STUDY-303 — ECG Findings,12,2026-04-11,1,1,22.8,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p012,STUDY-303 — Pharmacokinetics,13,2026-04-11,1,1,14.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p013,STUDY-303 — Dose Modifications,14,2026-04-11,1,1,7.5,ClinOps Mgr
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p021,STUDY-303 — Tumor Response (RECIST),22,2026-04-11,1,1,26.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p003,STUDY-303 — Screen Fail Reasons,4,2026-04-12,14,3,80.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p004,STUDY-303 — Protocol Deviations,5,2026-04-12,2,1,30.3,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p005,STUDY-303 — Adverse Events Summary,6,2026-04-12,2,1,27.6,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p006,STUDY-303 — Serious Adverse Events,7,2026-04-12,2,1,33.2,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p011,STUDY-303 — ECG Findings,12,2026-04-12,1,1,22.4,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p012,STUDY-303 — Pharmacokinetics,13,2026-04-12,1,1,18.2,Med Director
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p013,STUDY-303 — Dose Modifications,14,2026-04-12,1,1,4.9,Safety
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p016,STUDY-303 — Baseline Characteristics,17,2026-04-12,1,1,13.1,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p018,STUDY-303 — Cohort Comparison,19,2026-04-12,2,1,7.5,Biostatistician
ws-clinops,Clinical Operations,Capacity-P1,rep-clin-study303,Phase I STUDY-303 — Dose Escalation,22,rep-clin-study303::p020,STUDY-303 — Efficacy Secondary Endpoints,21,2026-04-12,1,1,17.9,Safety
